,H0,Likelihood-d44-vp310,marginal-vp,marginal-vp-flat,posterior-volumetric,posterior-flat
59,53.0060120240481,1.266802115912691e-58,2.0308103471079886e-57,1.8211324422384248e-53,2.890304462637591e-59,2.890304462637591e-59
60,53.22645290581163,1.9201830260754258e-54,3.065496463206197e-53,2.7489888795682286e-49,3.0833301553631196e-55,3.0833301553631196e-55
61,53.44689378757515,1.643676810624377e-50,2.613242280422978e-49,2.3434292143944568e-45,1.8677248012983698e-51,1.8677248012983698e-51
62,53.66733466933868,8.050305153316744e-47,1.274641440864911e-45,1.1430367604174835e-41,6.508217479582234e-48,6.508217479582234e-48
63,53.88777555110221,2.2849581992719094e-43,3.603078474577819e-42,3.2310664121486686e-38,1.321218734894764e-44,1.321218734894764e-44
64,54.10821643286573,3.805681659474904e-40,5.976610547079596e-39,5.359535112380545e-35,1.5820872671512636e-41,1.5820872671512636e-41
65,54.328657314629254,3.765033967088338e-37,5.888784272512893e-36,5.28077675952789e-32,1.1310639530345912e-38,1.1310639530345912e-38
66,54.549098196392784,2.2390494469688615e-34,3.487882351782546e-33,3.1277641039142714e-29,4.8852754838619486e-36,4.8852754838619486e-36
67,54.76953907815631,8.098108170762124e-32,1.2564065899950726e-30,1.1266846285969353e-26,1.2896660077800744e-33,1.2896660077800744e-33
68,54.989979959919836,1.8017647476856372e-29,2.7841988018734606e-28,2.496734749728697e-24,2.104775673556003e-31,2.104775673556003e-31
69,55.210420841683366,2.4940074673346007e-27,3.8385076462914567e-26,3.4421879002125785e-22,2.1476652085098617e-29,2.1476652085098617e-29
70,55.430861723446895,2.1718146410348935e-25,3.329330003103258e-24,2.9855820304458445e-20,1.3855711997340146e-27,1.3855711997340146e-27
71,55.65130260521042,1.2031201866742178e-23,1.837043320199257e-22,1.6473715494784998e-18,5.716151333448617e-26,5.716151333448617e-26
72,55.87174348697395,4.288079280235288e-22,6.5216321741934824e-21,5.84828413233317e-17,1.5256271386328932e-24,1.5256271386328932e-24
73,56.09218436873748,9.949043275050926e-21,1.5071784825139577e-19,1.3515647261983806e-15,2.667062041342042e-23,2.667062041342042e-23
74,56.312625250501,1.5217519796206094e-19,2.2962745858459838e-18,2.059187924922147e-14,3.096000712783125e-22,3.096000712783125e-22
75,56.53306613226453,1.5563452828686712e-18,2.3393172932792655e-17,2.0977865419816642e-13,2.4246934327790554e-21,2.4246934327790554e-21
76,56.75350701402806,1.0822582948940296e-17,1.6204063554447727e-16,1.45310200320389e-12,1.3062241010748235e-20,1.3062241010748235e-20
77,56.97394789579158,5.22387749126346e-17,7.791164742909226e-16,6.986739503441037e-12,4.961036150355725e-20,4.961036150355725e-20
78,57.19438877755511,1.7972678735491645e-16,2.6702080834087453e-15,2.3945133897647858e-11,1.3721646745968316e-19,1.3721646745968316e-19
79,57.41482965931864,4.566299573064122e-16,6.758122155543527e-15,6.060356903143228e-11,2.890785752164636e-19,2.890785752164636e-19
80,57.635270541082164,9.00560291831761e-16,1.3277312462698688e-14,1.1906451287285755e-10,4.953926586722345e-19,4.953926586722345e-19
81,57.85571142284569,1.4838797309683706e-15,2.1794062023919217e-14,1.9543860142546928e-10,7.586163289556825e-19,7.586163289556825e-19
82,58.07615230460922,2.258332864523954e-15,3.3042723581774416e-14,2.963111547091512e-10,1.1517723451900757e-18,1.1517723451900757e-18
83,58.296593186372746,3.4922119777810976e-15,5.090297205667537e-14,4.564732199182464e-10,1.83094048630965e-18,1.83094048630965e-18
84,58.51703406813627,5.651040184350155e-15,8.206005578879662e-14,7.35874868973799e-10,2.9678485644589323e-18,2.9678485644589323e-18
85,58.7374749498998,9.160959700984875e-15,1.3252915166970517e-13,1.1884572973135579e-09,4.610498072324089e-18,4.610498072324089e-18
86,58.95791583166333,1.4006024277968517e-14,2.0186381199033269e-13,1.8102169779321328e-09,6.563502468609597e-18,6.563502468609597e-18
87,59.17835671342685,1.9505171305923426e-14,2.800738656677914e-13,2.511566891103787e-09,8.48876727430495e-18,8.48876727430495e-18
88,59.39879759519038,2.480409745671179e-14,3.548391199892364e-13,3.1820255106931915e-09,1.0268652198163655e-17,1.0268652198163655e-17
89,59.61923847695391,2.993046317803985e-14,4.2659202418893493e-13,3.825470832158004e-09,1.2273292212625171e-17,1.2273292212625171e-17
90,59.83967935871743,3.62429334305442e-14,5.146592724658518e-13,4.615215296303337e-09,1.5148914984356794e-17,1.5148914984356794e-17
91,60.06012024048096,4.554920861468151e-14,6.444368358818814e-13,5.778997681734615e-09,1.9387164247603757e-17,1.9387164247603757e-17
92,60.28056112224449,5.910250161414526e-14,8.331329201418917e-13,7.47113284964248e-09,2.5337681144375202e-17,2.5337681144375202e-17
93,60.501002004008015,7.809043447681978e-14,1.0967837060511245e-12,9.835425509095974e-09,3.363595270336548e-17,3.363595270336548e-17
94,60.721442885771545,1.0476214834236267e-13,1.466047464348098e-12,1.3154795281661707e-08,4.5165194066472166e-17,4.5165194066472166e-17
95,60.941883767535074,1.4165583419737474e-13,1.9751692219365624e-12,1.7723127929400466e-08,6.025353156936415e-17,6.025353156936415e-17
96,61.1623246492986,1.8915691038639378e-13,2.627991440066904e-12,2.358205321906175e-08,7.827855827478421e-17,7.827855827478421e-17
97,61.38276553106212,2.452682262471263e-13,3.3953187931152322e-12,3.046753087320191e-08,9.864446938911437e-17,9.864446938911437e-17
98,61.60320641282565,3.0917829053268457e-13,4.264728537057817e-12,3.826908643515538e-08,1.2213113748309332e-16,1.2213113748309332e-16
99,61.82364729458918,3.8465781320240427e-13,5.286955484247465e-12,4.744193086321688e-08,1.509925139406411e-16,1.509925139406411e-16
100,62.0440881763527,4.79312467678713e-13,6.56453604905307e-12,5.8906163729993945e-08,1.8783640812245535e-16,1.8783640812245535e-16
101,62.26452905811623,6.010714128988283e-13,8.2029692554685e-12,7.360846926942171e-08,2.346692598318404e-16,2.346692598318404e-16
102,62.48496993987976,7.560100302680574e-13,1.0281055661207919e-11,9.225595587728624e-08,2.9298783554076385e-16,2.9298783554076385e-16
103,62.705410821643284,9.493634450869095e-13,1.286510117473578e-11,1.1544361254764389e-07,3.6467418643799113e-16,3.6467418643799113e-16
104,62.92585170340681,1.1883545411081942e-12,1.6047324907955712e-11,1.439989576403966e-07,4.524286951517179e-16,4.524286951517179e-16
105,63.14629258517034,1.4824166749026594e-12,1.9948403862547613e-11,1.790048733525926e-07,5.583191651259589e-16,5.583191651259589e-16
106,63.366733466933866,1.8374764901681736e-12,2.4640311244925582e-11,2.2110674833367972e-07,6.817294869814928e-16,6.817294869814928e-16
107,63.587174348697395,2.2507286978741904e-12,3.007733410764325e-11,2.698951923529877e-07,8.202433279604538e-16,8.202433279604538e-16
108,63.807615230460925,2.7159441514166593e-12,3.616879498909121e-11,3.245561540068768e-07,9.731240891610821e-16,9.731240891610821e-16
109,64.02805611222445,3.2340886748019824e-12,4.292075223279165e-11,3.851439970825231e-07,1.1424384999781883e-15,1.1424384999781883e-15
110,64.24849699398797,3.813830253557786e-12,5.0441048470198476e-11,4.5262643393288823e-07,1.3303308609077934e-15,1.3303308609077934e-15
111,64.46893787575151,4.461926424229384e-12,5.881087046736404e-11,5.277319838396939e-07,1.5368008018345579e-15,1.5368008018345579e-15
112,64.68937875751503,5.178191737479838e-12,6.801909747724804e-11,6.103608561715361e-07,1.7604535682516493e-15,1.7604535682516493e-15
113,64.90981963927855,5.958954579680046e-12,7.800912218321357e-11,7.00005092259019e-07,1.9994370411110815e-15,1.9994370411110815e-15
114,65.13026052104209,6.798697878493854e-12,8.870102637504713e-11,7.959475560474341e-07,2.2504711021556696e-15,2.2504711021556696e-15
115,65.35070140280561,7.686010912139104e-12,9.993933646758241e-11,8.96793124783413e-07,2.508063214205975e-15,2.508063214205975e-15
116,65.57114228456913,8.602250433574458e-12,1.1147694298223428e-10,1.0003243924955248e-06,2.7661524084799658e-15,2.7661524084799658e-15
117,65.79158316633266,9.528359614072814e-12,1.230647066291365e-10,1.1043057389549134e-06,3.020857205107996e-15,3.020857205107996e-15
118,66.0120240480962,1.0453519017583064e-11,1.3456285180704796e-10,1.207482905301793e-06,3.271370034781018e-15,3.271370034781018e-15
119,66.23246492985972,1.1376425419690068e-11,1.4595555343207786e-10,1.30971388712695e-06,3.5181834282779163e-15,3.5181834282779163e-15
120,66.45290581162325,1.2298282377953449e-11,1.572592508515499e-10,1.4111462008556136e-06,3.7604050297671906e-15,3.7604050297671906e-15
121,66.67334669338678,1.321399476286868e-11,1.6840989041241787e-10,1.5112050690508032e-06,3.9941490318627844e-15,3.9941490318627844e-15
122,66.8937875751503,1.4107623364367221e-11,1.7920651245178648e-10,1.6080872053348636e-06,4.212755880159788e-15,4.212755880159788e-15
123,67.11422845691382,1.4954006851823738e-11,1.8933403546128605e-10,1.698965265236242e-06,4.4084943979053494e-15,4.4084943979053494e-15
124,67.33466933867736,1.572508296251244e-11,1.9844489527942425e-10,1.780720425261965e-06,4.574810806567196e-15,4.574810806567196e-15
125,67.55511022044088,1.6397678880013537e-11,2.062575660384419e-10,1.8508264482808005e-06,4.7081931827275236e-15,4.7081931827275236e-15
126,67.77555110220442,1.695976154365663e-11,2.1263384977617258e-10,1.9080432321797013e-06,4.809077729691217e-15,4.809077729691217e-15
127,67.99599198396794,1.741324589515237e-11,2.176116474992619e-10,1.9527108768971252e-06,4.881470155197334e-15,4.881470155197334e-15
128,68.21643286573146,1.777220689630864e-11,2.213798418346129e-10,1.986524297040121e-06,4.9314148271823925e-15,4.9314148271823925e-15
129,68.43687374749499,1.8057284933912615e-11,2.2420640069886139e-10,2.011888069162781e-06,4.965287270822217e-15,4.965287270822217e-15
130,68.65731462925851,1.829005291026315e-11,2.2636739181229166e-10,2.031279452393256e-06,4.9889314001324775e-15,4.9889314001324775e-15
131,68.87775551102204,1.8490488770151417e-11,2.2811567185189488e-10,2.046967424468404e-06,5.007364421118823e-15,5.007364421118823e-15
132,69.09819639278557,1.867575705859443e-11,2.296662728283029e-10,2.060881548216627e-06,5.023979407988961e-15,5.023979407988961e-15
133,69.3186372745491,1.885667299465009e-11,2.3115365853026848e-10,2.0742284176133086e-06,5.039351133433205e-15,5.039351133433205e-15
134,69.53907815631263,1.9033283269818467e-11,2.3257900069170725e-10,2.087018547066058e-06,5.051094331077165e-15,5.051094331077165e-15
135,69.75951903807615,1.9195086291535606e-11,2.3381496779547987e-10,2.0981093431459497e-06,5.0554420059802894e-15,5.0554420059802894e-15
136,69.97995991983967,1.9327445995693922e-11,2.346856294572692e-10,2.105922116573343e-06,5.049386478527465e-15,5.049386478527465e-15
137,70.20040080160321,1.9419332137903563e-11,2.3506091166648023e-10,2.1092896644976095e-06,5.0318661631561624e-15,5.0318661631561624e-15
138,70.42084168336673,1.9467114448647568e-11,2.3490166156639624e-10,2.1078606536603935e-06,5.003528911198571e-15,5.003528911198571e-15
139,70.64128256513027,1.9473115478133775e-11,2.3424082109246353e-10,2.1019306843955513e-06,4.965470117503024e-15,4.965470117503024e-15
140,70.86172344689379,1.94405701288521e-11,2.3312186275404143e-10,2.091889851823665e-06,4.9179079207008e-15,4.9179079207008e-15
141,71.08216432865731,1.9368929118105684e-11,2.3154248240926997e-10,2.0777174800162125e-06,4.860211463143852e-15,4.860211463143852e-15
142,71.30260521042084,1.9255001939981604e-11,2.2946892798359464e-10,2.059110698957454e-06,4.792792888915002e-15,4.792792888915002e-15
143,71.52304609218437,1.910102603217147e-11,2.26932350936992e-10,2.036349042373767e-06,4.719034245253966e-15,4.719034245253966e-15
144,71.7434869739479,1.892154189306337e-11,2.2410923893664564e-10,2.011016200252833e-06,4.6445975585517715e-15,4.6445975585517715e-15
145,71.96392785571142,1.8739169137667424e-11,2.2126931417610376e-10,1.985532490933003e-06,4.574070655235684e-15,4.574070655235684e-15
146,72.18436873747495,1.8570711755664222e-11,2.1861054374689918e-10,1.961674347327449e-06,4.508083611536236e-15,4.508083611536236e-15
147,72.40480961923848,1.8416681894210838e-11,2.161372835767668e-10,1.939480856808376e-06,4.443714648705301e-15,4.443714648705301e-15
148,72.625250501002,1.826437054686251e-11,2.1369914485965523e-10,1.9176025242512744e-06,4.377563147769816e-15,4.377563147769816e-15
149,72.84569138276552,1.810057918962226e-11,2.1114184899252436e-10,1.8946549499252835e-06,4.308428722740045e-15,4.308428722740045e-15
150,73.06613226452906,1.7921595010403006e-11,2.0842329546963687e-10,1.8702603502125664e-06,4.237505894254177e-15,4.237505894254177e-15
151,73.28657314629258,1.7732962016223823e-11,2.0560922080892646e-10,1.845008603527507e-06,4.166684507465249e-15,4.166684507465249e-15
152,73.50701402805612,1.7542273391638515e-11,2.0278826142021553e-10,1.8196950775976067e-06,4.096964964741343e-15,4.096964964741343e-15
153,73.72745490981964,1.7353129200988817e-11,2.0000197128470922e-10,1.7946926518712321e-06,4.028245008561754e-15,4.028245008561754e-15
154,73.94789579158316,1.7164815270369686e-11,1.9724183374066098e-10,1.7699249031503674e-06,3.9601422678609264e-15,3.9601422678609264e-15
155,74.16833667334669,1.6975866749962944e-11,1.9449083295819693e-10,1.7452391420157831e-06,3.892724439952985e-15,3.892724439952985e-15
156,74.38877755511022,1.678686793310438e-11,1.9175556206459231e-10,1.7206945310697168e-06,3.826489428858651e-15,3.826489428858651e-15
157,74.60921843687375,1.6600090082370044e-11,1.89061749497166e-10,1.6965219412236087e-06,3.761895449623778e-15,3.761895449623778e-15
158,74.82965931863728,1.6417487205768835e-11,1.8643121788793803e-10,1.672917195134002e-06,3.6991235084186686e-15,3.6991235084186686e-15
159,75.0501002004008,1.6239866784472435e-11,1.8387255216050727e-10,1.649957328538098e-06,3.638277180856271e-15,3.638277180856271e-15
160,75.27054108216433,1.6067845919497413e-11,1.8139208744227277e-10,1.627699188908543e-06,3.5795793281045556e-15,3.5795793281045556e-15
161,75.49098196392785,1.5902571489740895e-11,1.7900204813380954e-10,1.606252470373573e-06,3.5231023718992394e-15,3.5231023718992394e-15
162,75.71142284569137,1.5744324787030142e-11,1.767048014387689e-10,1.5856384147388147e-06,3.468151288666754e-15,3.468151288666754e-15
163,75.93186372745491,1.558973226441632e-11,1.7446178645234937e-10,1.5655110005523097e-06,3.412915956075565e-15,3.412915956075565e-15
164,76.15230460921843,1.5430354661333203e-11,1.7217836340909945e-10,1.5450209897263643e-06,3.354902646004318e-15,3.354902646004318e-15
165,76.37274549098197,1.52548170373093e-11,1.6972832221364984e-10,1.5230358517699193e-06,3.2920635811453557e-15,3.2920635811453557e-15
166,76.59318637274549,1.5053994963512483e-11,1.6701187334143277e-10,1.4986601378765206e-06,3.2239735285383377e-15,3.2239735285383377e-15
167,76.81362725450902,1.482628655251447e-11,1.640135897730865e-10,1.4717554156191722e-06,3.1522773447289435e-15,3.1522773447289435e-15
168,77.03406813627254,1.457950388215231e-11,1.6082206365480876e-10,1.4431166555312808e-06,3.0800444733090252e-15,3.0800444733090252e-15
169,77.25450901803607,1.4327806164005043e-11,1.57594689483564e-10,1.4141562174277646e-06,3.0103516038721433e-15,3.0103516038721433e-15
170,77.4749498997996,1.40851887835508e-11,1.5448527357448767e-10,1.3862542630230911e-06,2.944908016144787e-15,2.944908016144787e-15
171,77.69539078156313,1.3859246483062389e-11,1.51575874112108e-10,1.3601471311635884e-06,2.8834901195491354e-15,2.8834901195491354e-15
172,77.91583166332666,1.3648677343046793e-11,1.4885059487132962e-10,1.3356921790633408e-06,2.8244076858075858e-15,2.8244076858075858e-15
173,78.13627254509018,1.3445504834574824e-11,1.4622113200852846e-10,1.3120970232360024e-06,2.7655941764387526e-15,2.7655941764387526e-15
174,78.3567134268537,1.3240130352148339e-11,1.4358258477235524e-10,1.2884203499214467e-06,2.70563368136078e-15,2.70563368136078e-15
175,78.57715430861722,1.3026065159525184e-11,1.408648599313761e-10,1.2640331862820948e-06,2.644233928693565e-15,2.644233928693565e-15
176,78.79759519038076,1.2802101177953113e-11,1.380555942899901e-10,1.2388245927299209e-06,2.582097100860969e-15,2.582097100860969e-15
177,79.0180360721443,1.2571708464936572e-11,1.3519287006942896e-10,1.2131362953097861e-06,2.5204732531782925e-15,2.5204732531782925e-15
178,79.23847695390782,1.2340970783671415e-11,1.32342374627775e-10,1.1875577313063027e-06,2.4607132535431237e-15,2.4607132535431237e-15
179,79.45891783567134,1.211650767095741e-11,1.2957479598503284e-10,1.1627232108178294e-06,2.40395072649541e-15,2.40395072649541e-15
180,79.67935871743487,1.190395992945755e-11,1.2694960220388754e-10,1.1391663630603008e-06,2.3508687227548976e-15,2.3508687227548976e-15
181,79.89979959919839,1.1706822302842345e-11,1.2450278159487245e-10,1.117210124633054e-06,2.301504115357085e-15,2.301504115357085e-15
182,80.12024048096193,1.1525425219484566e-11,1.222363663007259e-10,1.0968727307145557e-06,2.255159653822132e-15,2.255159653822132e-15
183,80.34068136272545,1.1356443407191862e-11,1.2011370091072415e-10,1.0778252585654206e-06,2.2105487335426456e-15,2.2105487335426456e-15
184,80.56112224448898,1.1193570020930767e-11,1.1806708230497585e-10,1.0594601827147893e-06,2.166187697845782e-15,2.166187697845782e-15
185,80.78156312625251,1.102944262372076e-11,1.1601844262421173e-10,1.0410769710005142e-06,2.1208672264305734e-15,2.1208672264305734e-15
186,81.00200400801603,1.0857993512844569e-11,1.1390414604730893e-10,1.0221045953480647e-06,2.073965116331977e-15,2.073965116331977e-15
187,81.22244488977955,1.0676040845648734e-11,1.1169143911006514e-10,1.002249146646697e-06,2.025483073655125e-15,2.025483073655125e-15
188,81.44288577154309,1.0483520793971722e-11,1.0938045495733073e-10,9.815118196550585e-07,1.975885359081924e-15,1.975885359081924e-15
189,81.66332665330661,1.0282729467069644e-11,1.0699588138182218e-10,9.601141471905239e-07,1.9259106358574757e-15,1.9259106358574757e-15
190,81.88376753507015,1.0077419516218744e-11,1.0457725542265261e-10,9.384109099240894e-07,1.876460463995384e-15,1.876460463995384e-15
191,82.10420841683367,9.87226750096169e-12,1.021732515174129e-10,9.168388818281177e-07,1.8285334600892307e-15,1.8285334600892307e-15
192,82.3246492985972,9.672553663008426e-12,9.983825385330672e-11,8.95886072598341e-07,1.7831066931186256e-15,1.7831066931186256e-15
193,82.54509018036072,9.483547022387598e-12,9.762595015580387e-11,8.760342423183086e-07,1.7409129464804286e-15,1.7409129464804286e-15
194,82.76553106212424,9.309321501165737e-12,9.557718631148362e-11,8.576499164379058e-07,1.7021680899086367e-15,1.7021680899086367e-15
195,82.98597194388778,9.15127497495441e-12,9.370497267917029e-11,8.40849841783328e-07,1.6663784198701065e-15,1.6663784198701065e-15
196,83.2064128256513,9.007032630730268e-12,9.19836534398017e-11,8.25403799073972e-07,1.6323528596365149e-15,1.6323528596365149e-15
197,83.42685370741484,8.870415524264587e-12,9.034909718306357e-11,8.107363131277337e-07,1.5984659124701302e-15,1.5984659124701302e-15
198,83.64729458917836,8.732759359340094e-12,8.871260084218101e-11,7.960514180792986e-07,1.563107913731904e-15,1.563107913731904e-15
199,83.86773547094188,8.585290876655676e-12,8.698528994848982e-11,7.805516100099482e-07,1.5251719669166316e-15,1.5251719669166316e-15
200,84.0881763527054,8.421783696983764e-12,8.510495906719643e-11,7.636786962378136e-07,1.4844011360886237e-15,1.4844011360886237e-15
201,84.30861723446894,8.240539842765811e-12,8.305569472743597e-11,7.452898792242335e-07,1.441466315614501e-15,1.441466315614501e-15
202,84.52905811623246,8.044956696724703e-12,8.087297122994284e-11,7.25703483165961e-07,1.397744505304969e-15,1.397744505304969e-15
203,84.749498997996,7.84245298532544e-12,7.863221371903773e-11,7.05596326153383e-07,1.3548774295704776e-15,1.3548774295704776e-15
204,84.96993987975952,7.642128967589771e-12,7.642488074100499e-11,6.857891000022526e-07,1.314267866600476e-15,1.314267866600476e-15
205,85.19038076152304,7.451987195145032e-12,7.433053501605966e-11,6.669957508222731e-07,1.2766876700378192e-15,1.2766876700378192e-15
206,85.41082164328657,7.27667482007517e-12,7.239453551369088e-11,6.496233016478532e-07,1.2421239367781748e-15,1.2421239367781748e-15
207,85.63126252505009,7.116488300993266e-12,7.061860116919036e-11,6.336871771296421e-07,1.2098988170043936e-15,1.2098988170043936e-15
208,85.85170340681363,6.9679019046893646e-12,6.896660213593104e-11,6.188631706118846e-07,1.179000243108734e-15,1.179000243108734e-15
209,86.07214428857716,6.82533247267107e-12,6.738246695659284e-11,6.046481318916831e-07,1.148492640358825e-15,1.148492640358825e-15
210,86.29258517034069,6.6834439745480055e-12,6.58131306457613e-11,5.905658889654112e-07,1.1178615464722626e-15,1.1178615464722626e-15
211,86.51302605210421,6.539169099263062e-12,6.422835265148786e-11,5.763450820258601e-07,1.0871840795571289e-15,1.0871840795571289e-15
212,86.73346693386773,6.39280112156767e-12,6.263112396483602e-11,5.620125503569038e-07,1.057087941655032e-15,1.057087941655032e-15
213,86.95390781563125,6.247888595245963e-12,6.105621679677891e-11,5.478803180407126e-07,1.0285356821238555e-15,1.0285356821238555e-15
214,87.17434869739479,6.110088239713783e-12,5.955860116191799e-11,5.344416516218394e-07,1.0025226440344012e-15,1.0025226440344012e-15
215,87.39478957915831,5.9854483651937944e-12,5.8196499895256845e-11,5.222190064215015e-07,9.797926299986258e-16,9.797926299986258e-16
216,87.61523046092185,5.878716718926185e-12,5.7014936319807656e-11,5.116163935924568e-07,9.606549587086326e-16,9.606549587086326e-16
217,87.83567134268537,5.792179630008154e-12,5.60346695423859e-11,5.028200923809655e-07,9.449418825924602e-16,9.449418825924602e-16
218,88.0561122244489,5.7252992294176774e-12,5.5248997352587836e-11,4.957699613409922e-07,9.320945365519666e-16,9.320945365519666e-16
219,88.27655310621242,5.675121900407857e-12,5.462803079326886e-11,4.901977956572797e-07,9.213269483209225e-16,9.213269483209225e-16
220,88.49699398797596,5.637191539506723e-12,5.412775198595935e-11,4.85708606407804e-07,9.118029391241946e-16,9.118029391241946e-16
221,88.71743486973948,5.606592296120576e-12,5.3700177069062186e-11,4.818718164174321e-07,9.027714290696192e-16,9.027714290696192e-16
222,88.93787575150301,5.578786505480051e-12,5.330141121260641e-11,4.782935409244394e-07,8.936334875281878e-16,8.936334875281878e-16
223,89.15831663326654,5.550065124689375e-12,5.289589102984389e-11,4.7465465632988024e-07,8.839460249273485e-16,8.839460249273485e-16
224,89.37875751503006,5.5176148816913664e-12,5.245692023207573e-11,4.7071560682911753e-07,8.733896565011019e-16,8.733896565011019e-16
